,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
247,"On Friday, Michael bought the house.","After Friday, Michael bought the house.",Contradiction,0.0,SINGLE_day,True,Backward Past
248,"On Tuesday, Michael bought the house.","Before Thursday, Michael bought the house.",Entailment,0.2857142857142857,SINGLE_day,True,Backward Past
249,"On Monday, Michael bought the house.","Before Tuesday, Michael bought the house.",Entailment,0.14285714285714285,SINGLE_day,True,Backward Past
250,Michael bought the house before Tuesday.,Michael bought the house after Friday.,Contradiction,0.42857142857142855,SINGLE_day,False,Forward Past
251,Michael bought the house after Sunday.,Michael bought the house after Tuesday.,Neutral,0.2857142857142857,SINGLE_day,False,Forward Past
252,Michael bought the house after Monday.,Michael bought the house before Tuesday.,Neutral,0.14285714285714285,SINGLE_day,False,Forward Past
253,Michael bought the house before Saturday.,Michael bought the house before Wednesday.,Neutral,0.42857142857142855,SINGLE_day,False,Forward Past
254,Michael bought the house after Wednesday.,Michael bought the house before Friday.,Neutral,0.2857142857142857,SINGLE_day,False,Forward Past
255,"After Sunday, Michael bought the house.","After Wednesday, Michael bought the house.",Neutral,0.42857142857142855,SINGLE_day,False,Backward Past
256,"Before Tuesday, Michael bought the house.","After Thursday, Michael bought the house.",Contradiction,0.2857142857142857,SINGLE_day,False,Backward Past
257,"Before Tuesday, Michael bought the house.","Before Wednesday, Michael bought the house.",Entailment,0.14285714285714285,SINGLE_day,False,Backward Past
258,"Before Sunday, Michael bought the house.","After Wednesday, Michael bought the house.",Contradiction,0.42857142857142855,SINGLE_day,False,Backward Past
259,"After Wednesday, Michael bought the house.","After Thursday, Michael bought the house.",Neutral,0.14285714285714285,SINGLE_day,False,Backward Past
260,Michael bought the house in Nov.,Michael bought the house before July.,Contradiction,0.3333333333333333,MULTI_month,True,Forward Past
261,Michael bought the house in December.,Michael bought the house before Jul.,Contradiction,0.4166666666666667,MULTI_month,True,Forward Past
262,Michael bought the house in May.,Michael bought the house before January.,Contradiction,0.3333333333333333,MULTI_month,True,Forward Past
263,Michael bought the house in June.,Michael bought the house after Nov.,Contradiction,0.4166666666666667,MULTI_month,True,Forward Past
264,Michael bought the house in Nov.,Michael bought the house before July.,Contradiction,0.3333333333333333,MULTI_month,True,Forward Past
265,"In Oct, Michael bought the house.","After November, Michael bought the house.",Contradiction,0.08333333333333333,MULTI_month,True,Backward Past
266,"In May, Michael bought the house.","After August, Michael bought the house.",Contradiction,0.25,MULTI_month,True,Backward Past
267,"In March, Michael bought the house.","Before May, Michael bought the house.",Entailment,0.16666666666666666,MULTI_month,True,Backward Past
268,"In October, Michael bought the house.","Before Aug, Michael bought the house.",Contradiction,0.16666666666666666,MULTI_month,True,Backward Past
269,"In Nov, Michael bought the house.","After September, Michael bought the house.",Entailment,0.16666666666666666,MULTI_month,True,Backward Past
270,Michael bought the house after October.,Michael bought the house before Dec.,Neutral,0.16666666666666666,MULTI_month,False,Forward Past
271,Michael bought the house before February.,Michael bought the house after Aug.,Contradiction,0.5,MULTI_month,False,Forward Past
272,Michael bought the house before Apr.,Michael bought the house after June.,Contradiction,0.16666666666666666,MULTI_month,False,Forward Past
273,Michael bought the house before May.,Michael bought the house after Mar.,Neutral,0.16666666666666666,MULTI_month,False,Forward Past
274,Michael bought the house before September.,Michael bought the house after Dec.,Contradiction,0.25,MULTI_month,False,Forward Past
275,"Before September, Michael bought the house.","Before Dec, Michael bought the house.",Entailment,0.25,MULTI_month,False,Backward Past
276,"After Aug, Michael bought the house.","Before September, Michael bought the house.",Neutral,0.08333333333333333,MULTI_month,False,Backward Past
277,"Before June, Michael bought the house.","Before Jun, Michael bought the house.",Neutral,0.0,MULTI_month,False,Backward Past
278,"Before Jan, Michael bought the house.","After February, Michael bought the house.",Contradiction,0.08333333333333333,MULTI_month,False,Backward Past
279,"After Sep, Michael bought the house.","After April, Michael bought the house.",Entailment,0.4166666666666667,MULTI_month,False,Backward Past
280,Michael bought the house in 1932.,Michael bought the house before 1957.,Entailment,0.24752475247524752,SINGLE_year,True,Forward Past
281,Michael bought the house in 1909.,Michael bought the house after 1948.,Contradiction,0.38613861386138615,SINGLE_year,True,Forward Past
282,Michael bought the house in 1961.,Michael bought the house before 1909.,Contradiction,0.5148514851485149,SINGLE_year,True,Forward Past
283,Michael bought the house in 1971.,Michael bought the house before 1985.,Entailment,0.13861386138613863,SINGLE_year,True,Forward Past
284,Michael bought the house in 1984.,Michael bought the house after 1903.,Entailment,0.801980198019802,SINGLE_year,True,Forward Past
285,"In 1999, Michael bought the house.","Before 1960, Michael bought the house.",Contradiction,0.38613861386138615,SINGLE_year,True,Backward Past
286,"In 1926, Michael bought the house.","Before 1984, Michael bought the house.",Entailment,0.5742574257425742,SINGLE_year,True,Backward Past
287,"In 1928, Michael bought the house.","Before 1975, Michael bought the house.",Entailment,0.46534653465346537,SINGLE_year,True,Backward Past
288,"In 1917, Michael bought the house.","After 1962, Michael bought the house.",Contradiction,0.44554455445544555,SINGLE_year,True,Backward Past
289,"In 1921, Michael bought the house.","After 1963, Michael bought the house.",Contradiction,0.4158415841584158,SINGLE_year,True,Backward Past
290,Michael bought the house before 1975.,Michael bought the house after 1956.,Neutral,0.18811881188118812,SINGLE_year,False,Forward Past
291,Michael bought the house before 1911.,Michael bought the house after 1986.,Contradiction,0.7425742574257426,SINGLE_year,False,Forward Past
292,Michael bought the house before 1930.,Michael bought the house after 1936.,Contradiction,0.0594059405940594,SINGLE_year,False,Forward Past
293,Michael bought the house after 1913.,Michael bought the house before 1902.,Contradiction,0.10891089108910891,SINGLE_year,False,Forward Past
294,Michael bought the house after 1904.,Michael bought the house after 1960.,Neutral,0.5544554455445545,SINGLE_year,False,Forward Past
295,"After 1972, Michael bought the house.","After 1909, Michael bought the house.",Entailment,0.6237623762376238,SINGLE_year,False,Backward Past
296,"Before 1986, Michael bought the house.","Before 1917, Michael bought the house.",Neutral,0.6831683168316832,SINGLE_year,False,Backward Past
297,"Before 1969, Michael bought the house.","Before 1933, Michael bought the house.",Neutral,0.3564356435643564,SINGLE_year,False,Backward Past
298,"Before 1916, Michael bought the house.","After 1921, Michael bought the house.",Contradiction,0.04950495049504951,SINGLE_year,False,Backward Past
299,"Before 1922, Michael bought the house.","After 1976, Michael bought the house.",Contradiction,0.5346534653465347,SINGLE_year,False,Backward Past
300,Michael bought the house in November.,Michael bought the house after October.,Entailment,0.08333333333333333,SINGLE_month_full,True,Forward Past
301,Michael bought the house in January.,Michael bought the house before March.,Entailment,0.16666666666666666,SINGLE_month_full,True,Forward Past
302,Michael bought the house in November.,Michael bought the house after May.,Entailment,0.5,SINGLE_month_full,True,Forward Past
303,Michael bought the house in October.,Michael bought the house after June.,Entailment,0.3333333333333333,SINGLE_month_full,True,Forward Past
304,Michael bought the house in June.,Michael bought the house after September.,Contradiction,0.25,SINGLE_month_full,True,Forward Past
305,"In March, Michael bought the house.","Before June, Michael bought the house.",Entailment,0.25,SINGLE_month_full,True,Backward Past
306,"In May, Michael bought the house.","After July, Michael bought the house.",Contradiction,0.16666666666666666,SINGLE_month_full,True,Backward Past
307,"In August, Michael bought the house.","After November, Michael bought the house.",Contradiction,0.25,SINGLE_month_full,True,Backward Past
308,"In October, Michael bought the house.","Before August, Michael bought the house.",Contradiction,0.16666666666666666,SINGLE_month_full,True,Backward Past
309,"In August, Michael bought the house.","After August, Michael bought the house.",Contradiction,0.0,SINGLE_month_full,True,Backward Past
310,Michael bought the house after February.,Michael bought the house before June.,Neutral,0.3333333333333333,SINGLE_month_full,False,Forward Past
311,Michael bought the house before November.,Michael bought the house after July.,Neutral,0.3333333333333333,SINGLE_month_full,False,Forward Past
312,Michael bought the house after June.,Michael bought the house before November.,Neutral,0.4166666666666667,SINGLE_month_full,False,Forward Past
313,Michael bought the house after February.,Michael bought the house before March.,Neutral,0.08333333333333333,SINGLE_month_full,False,Forward Past
314,Michael bought the house after February.,Michael bought the house before January.,Contradiction,0.08333333333333333,SINGLE_month_full,False,Forward Past
315,"Before January, Michael bought the house.","After May, Michael bought the house.",Contradiction,0.3333333333333333,SINGLE_month_full,False,Backward Past
316,"Before December, Michael bought the house.","After July, Michael bought the house.",Neutral,0.4166666666666667,SINGLE_month_full,False,Backward Past
317,"After July, Michael bought the house.","After June, Michael bought the house.",Entailment,0.08333333333333333,SINGLE_month_full,False,Backward Past
318,"Before March, Michael bought the house.","Before May, Michael bought the house.",Entailment,0.16666666666666666,SINGLE_month_full,False,Backward Past
319,"Before May, Michael bought the house.","After November, Michael bought the house.",Contradiction,0.5,SINGLE_month_full,False,Backward Past
320,Michael bought the house in Mar.,Michael bought the house after Sep.,Contradiction,0.5,SINGLE_month_abv,True,Forward Past
321,Michael bought the house in Apr.,Michael bought the house before Apr.,Contradiction,0.0,SINGLE_month_abv,True,Forward Past
322,Michael bought the house in Aug.,Michael bought the house after Feb.,Entailment,0.5,SINGLE_month_abv,True,Forward Past
323,Michael bought the house in Aug.,Michael bought the house before Sep.,Entailment,0.08333333333333333,SINGLE_month_abv,True,Forward Past
324,Michael bought the house in Aug.,Michael bought the house after Oct.,Contradiction,0.16666666666666666,SINGLE_month_abv,True,Forward Past
325,"In Aug, Michael bought the house.","Before Dec, Michael bought the house.",Entailment,0.3333333333333333,SINGLE_month_abv,True,Backward Past
326,"In Aug, Michael bought the house.","After Jul, Michael bought the house.",Entailment,0.08333333333333333,SINGLE_month_abv,True,Backward Past
327,"In Nov, Michael bought the house.","After Aug, Michael bought the house.",Entailment,0.25,SINGLE_month_abv,True,Backward Past
328,"In Apr, Michael bought the house.","Before Sep, Michael bought the house.",Entailment,0.4166666666666667,SINGLE_month_abv,True,Backward Past
329,"In Jun, Michael bought the house.","Before Oct, Michael bought the house.",Entailment,0.3333333333333333,SINGLE_month_abv,True,Backward Past
330,Michael bought the house before Jul.,Michael bought the house after May.,Neutral,0.16666666666666666,SINGLE_month_abv,False,Forward Past
331,Michael bought the house before Jul.,Michael bought the house after Nov.,Contradiction,0.3333333333333333,SINGLE_month_abv,False,Forward Past
332,Michael bought the house after Aug.,Michael bought the house before Sep.,Neutral,0.08333333333333333,SINGLE_month_abv,False,Forward Past
333,Michael bought the house before Aug.,Michael bought the house before Jul.,Neutral,0.08333333333333333,SINGLE_month_abv,False,Forward Past
334,Michael bought the house after Feb.,Michael bought the house after Aug.,Neutral,0.5,SINGLE_month_abv,False,Forward Past
