,Premise,Hypothesis,Label,Type,Dur Type,Next Cycle,Temp Type
7,Michael visited my house from 12 AM to 1 PM.,Michael visited my house for more than 12 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,False,Near
8,Michael visited my house from 12 AM to 1 PM.,Michael visited my house for less than 13 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,False,Near
9,Michael visited my house from 12 AM to 1 PM.,Michael visited my house for less than 14 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,False,Near
10,Michael visited my house from 12 AM to 1 PM.,Michael visited my house for less than 130 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,False,Near
11,Michael visited my house from 12 AM to 1 PM.,Michael visited my house for less than 12 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,False,Near
12,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for 8 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,False,Near
13,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for 9 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,False,Near
14,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for 80 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,False,Near
15,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for 7 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,False,Near
16,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for more than 8 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,False,Near
17,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for more than 9 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,False,Near
18,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for more than 80 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,False,Near
19,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for more than 7 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,False,Near
20,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for less than 8 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,False,Near
21,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for less than 9 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,False,Near
22,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for less than 80 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,False,Near
23,The football game will be telecasted from 7 AM to 3 PM.,The football game will be telecasted for less than 7 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,False,Near
24,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for 19 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,False,Near
25,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for 20 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,False,Near
26,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for 190 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,False,Near
27,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for 18 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,False,Near
28,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for more than 19 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,False,Near
29,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for more than 20 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,False,Near
30,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for more than 190 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,False,Near
31,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for more than 18 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,False,Near
32,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for less than 19 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,False,Near
33,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for less than 20 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,False,Near
34,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for less than 190 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,False,Near
35,My English class is scheduled from 2 AM to 9 PM.,My English class is scheduled for less than 18 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,False,Near
36,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for 10 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,False,Near
37,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for 11 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,False,Near
38,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for 100 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,False,Near
39,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for 9 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,False,Near
40,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for more than 10 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,False,Near
41,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for more than 11 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,False,Near
42,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for more than 100 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,False,Near
43,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for more than 9 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,False,Near
44,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for less than 10 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,False,Near
45,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for less than 11 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,False,Near
46,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for less than 100 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,False,Near
47,The coding competition was held from 9 AM to 7 PM.,The coding competition was held for less than 9 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,False,Near
48,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for 7 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,False,Near
49,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for 8 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,False,Near
50,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for 70 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,False,Near
51,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for 6 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,False,Near
52,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for more than 7 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,False,Near
53,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for more than 8 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,False,Near
54,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for more than 70 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,False,Near
55,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for more than 6 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,False,Near
56,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for less than 7 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,False,Near
57,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for less than 8 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,False,Near
58,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for less than 70 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,False,Near
59,The meeting lasted from 10 AM to 5 PM.,The meeting lasted for less than 6 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,False,Near
0,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for 23 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,True,Spread
1,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for 24 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,True,Spread
2,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for 230 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,True,Spread
3,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for 22 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,True,Spread
4,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for more than 23 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,True,Spread
5,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for more than 24 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,True,Spread
6,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for more than 230 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,True,Spread
7,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for more than 22 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,True,Spread
8,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for less than 23 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,True,Spread
9,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for less than 24 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,True,Spread
10,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for less than 230 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,True,Spread
11,Michael reached my house at 11 AM and left at 10 AM.,Michael visited my house for less than 22 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,True,Spread
12,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for 19 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,True,Spread
13,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for 20 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,True,Spread
14,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for 190 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,True,Spread
15,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for 18 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,True,Spread
16,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for more than 19 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,True,Spread
17,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for more than 20 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,True,Spread
18,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for more than 190 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,True,Spread
19,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for more than 18 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,True,Spread
20,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for less than 19 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,True,Spread
21,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for less than 20 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,True,Spread
22,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for less than 190 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,True,Spread
23,The football game will begin at 2 PM and end at 9 AM.,The football game will be telecasted for less than 18 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,True,Spread
24,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for 16 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,True,Spread
25,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for 17 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,True,Spread
26,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for 160 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,True,Spread
27,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for 15 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,True,Spread
28,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for more than 16 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,True,Spread
29,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for more than 17 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,True,Spread
30,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for more than 160 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,True,Spread
31,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for more than 15 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,True,Spread
32,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for less than 16 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,True,Spread
33,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for less than 17 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,True,Spread
34,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for less than 160 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD*10,True,Spread
35,My English class begins at 9 AM and ends at 1 AM.,My English class is scheduled for less than 15 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD-1,True,Spread
36,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for 22 hours.,Entailment,SINGLE_day_time_12,EQUAL_GOLD,True,Spread
37,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for 23 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD+1,True,Spread
38,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for 220 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD*10,True,Spread
39,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for 21 hours.,Contradiction,SINGLE_day_time_12,EQUAL_GOLD-1,True,Spread
40,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for more than 22 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD,True,Spread
41,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for more than 23 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD+1,True,Spread
42,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for more than 220 hours.,Contradiction,SINGLE_day_time_12,MORE_GOLD*10,True,Spread
43,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for more than 21 hours.,Entailment,SINGLE_day_time_12,MORE_GOLD-1,True,Spread
44,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for less than 22 hours.,Contradiction,SINGLE_day_time_12,LESS_GOLD,True,Spread
45,The coding competition started at 7 AM and ended at 5 AM.,The coding competition was held for less than 23 hours.,Entailment,SINGLE_day_time_12,LESS_GOLD+1,True,Spread
